Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.5788021410114433,0.1848960813788178,0.648732404546358,0.16764824735817205,0.6027962347729788,0.17348987653307385,0.7501107419712071,0.21940420292951696
Random Forest,0.581423034330011,0.16217321203413348,0.6485924927785393,0.15428693690223202,0.6064784053156146,0.1773866756279714,0.7458471760797342,0.2127743508630348
SVM,0.5403285345145811,0.1820303417475409,0.5834593055523287,0.19752995405035734,0.5778239202657808,0.2123714831192256,0.6444075304540422,0.2635060700605271
KNN,0.5276208933185678,0.18506580081859347,0.5623326286116984,0.1871668170964496,0.5903377630121817,0.2265117217079083,0.5846622369878184,0.2287785734985402
