Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
Random Forest,0.621261738827864,0.22486412164074626,0.16491644217651974,0.22777011808991882,0.2615195052465555,0.3630677686204454,0.21666641295574268,0.33576913354325283
XGBoost,0.6129523231483307,0.2508402045490627,0.15690725310655546,0.21561463977043452,0.21244095473114682,0.3170834063846044,0.2025046310785025,0.3087901684570326
KNN,0.6295725161944931,0.2221840650826889,0.12053210539075067,0.15169010555742893,0.21377976029138815,0.2841916082445389,0.13961806181008427,0.247801300451089
SVM,0.6488707447447722,0.23982776873576214,0.11017090354096694,0.1517180525635649,0.25293466223698785,0.3642276559707756,0.11591771481612365,0.22357021478947323
