Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.887038567398219,0.09256108321275565,1.0741113175005765,0.09596792592216358,-0.20378261698931271,0.21479005411875932
Random Forest,0.8254244239114807,0.07868912873531334,0.9674270028164815,0.05228318690123953,0.028806705659543914,0.10300042804394499
KNN,0.8872586857617225,0.10340142104715754,1.0618132180465343,0.08746149862517232,-0.17471339455827328,0.19195140647801734
XGBoost,0.8163656137935473,0.08357632309016154,0.9688886472585057,0.0657487238008315,0.024184684270800047,0.13314135957160095
