Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.6089496712597728,0.26420286295449324,0.46150867014487384,0.23522139714315937,0.5086578991184254,0.24654922132535903,0.5118526217957422,0.22151267255667098
KNN,0.5575492538916831,0.22537402971772924,0.44106770717211297,0.2024169059180796,0.5253125925542046,0.17146609573201255,0.4638152246929877,0.2151733584734026
Random Forest,0.5384957348912637,0.25579893869317677,0.4055333839642208,0.1989825109208314,0.46763745071857615,0.19460159559497253,0.44836744842504805,0.2048743724760734
SVM,0.5413471406514462,0.2165484906732323,0.4031038197563972,0.157097626026233,0.5002467091772447,0.11442860704508483,0.4406262804842616,0.19043782778905108
