Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,1.8617981073203038,0.5134058201226614,2.1257063454558636,0.5042351384454341,,
Random Forest,1.7387190154947632,0.5278372897126269,1.9776249983542735,0.5093116920414349,,
KNN,1.8535560105197593,0.5887556211754844,2.1444652659441785,0.5600272396205637,,
XGBoost,1.8012172556992778,0.5640205571080751,2.0721416610801686,0.5638464301604731,,
