Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
Random Forest,0.560595258095078,0.13626842825942792,0.5208090936719709,0.14698082620119873,0.5538671498819817,0.16173001060393855,0.5494723192397611,0.13905539924996854
XGBoost,0.537013532463169,0.12150139843632976,0.5041567368838932,0.120648175138282,0.5355985545591724,0.12428468123381749,0.5319094019675414,0.11975384836817655
SVM,0.537906082465626,0.12542778469548677,0.49997305189952107,0.13149373067070377,0.5486894723223833,0.1329395720322876,0.5295482618157038,0.12990202754300065
KNN,0.5253978253888255,0.10779278403480758,0.4981216247393188,0.11149743450213588,0.521922349196631,0.10595430987253883,0.5142258043420833,0.11591810431996805
