Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
Random Forest,0.6769379844961241,0.24931612958920707,0.4820275327907267,0.23297501130353068,0.49748523440383896,0.2711918048293419,0.5630352528608342,0.17838723291504677
KNN,0.6534237726098191,0.2348142964291788,0.46940700448422384,0.21956595292295297,0.4863602805463271,0.2553019329519627,0.541016057585825,0.17639172709921871
SVM,0.606266149870801,0.20484643820204082,0.44644785768786766,0.16860588115218877,0.4968669250645994,0.174049165530218,0.5111526393503137,0.1723541804260533
XGBoost,0.6268733850129198,0.21255770604410948,0.4402153241315528,0.17016937507258423,0.4710086747877445,0.1979023253592507,0.5035437430786268,0.1614711746819225
