Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.90137353033727,0.08874821419212273,1.0922550083582832,0.08231438934061061,-0.24142987289759518,0.1852110551689148
Random Forest,0.8323615944583538,0.07226326383307662,0.9746025740479722,0.051984364361464135,0.014149089879293161,0.10400272214178541
KNN,0.8657978874938451,0.088030790649478,1.0492891236138155,0.07473864523856229,-0.14547980612607483,0.16616923967332767
XGBoost,0.836675550724818,0.08106126756002145,0.9872890975275079,0.06432288892326801,-0.012755977319676575,0.12932464769110305
