Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,1.7675337029834612,0.47345380913036017,2.049143320589589,0.46545422970467015,,
Random Forest,1.7226112242818514,0.4817688319483719,1.9694584962811734,0.4614873411346622,,
KNN,1.833995189779312,0.5117232516448296,2.1091172720769302,0.4939563837635654,,
XGBoost,1.7552694816922036,0.5118697545086542,2.025365702980372,0.48745800392446037,,
