Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
Random Forest,0.596551661834817,0.14332048133078235,0.329963879868857,0.09516694612418553,0.3580396975727624,0.16440705191054036,0.3791788978882221,0.07971680052937602
KNN,0.5494847806787987,0.14397902801753065,0.30994503771782056,0.07440690032017724,0.33705568285153,0.10479019718208664,0.3379665221211002,0.07812804442315413
SVM,0.568923048196403,0.17376468524656558,0.30524643962479936,0.09850194446613751,0.32203002814770404,0.1529025785224488,0.3588938309686822,0.09499278868295664
XGBoost,0.6027073488713924,0.15085230011791995,0.2995361660142615,0.08224133733283649,0.3102201217702778,0.1191546222679335,0.3619979564633216,0.08287210562662638
