Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.6148821666569525,0.2551588880570898,0.4455418159739669,0.1974291333656017,0.48852890735315674,0.2080823947266836,0.4877397525941338,0.1855923050777501
KNN,0.5320902004212538,0.17748907070797892,0.40934177892273993,0.13454406728040136,0.507293209336643,0.11926985480988721,0.4305596740540761,0.17764475577817354
Random Forest,0.5234279982902994,0.24884904883400255,0.3974474987066296,0.19492180704281986,0.459876642565281,0.20182780944429166,0.4406223777016311,0.197667876791868
SVM,0.48949664116972785,0.20986027769824106,0.37228086313418185,0.14290646115494376,0.4624820586108703,0.13396885013138313,0.38881225295518984,0.1657655560563559
