Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
Random Forest,0.5193798449612402,0.18930501054012241,0.4812886725677423,0.20139798546153026,0.5221207087486156,0.23147527780400096,0.5173311184939091,0.2040697730758638
XGBoost,0.4987541528239203,0.21235269290663575,0.4628192221215477,0.2139496711721731,0.4932724252491694,0.23091240245492964,0.49138981173864893,0.2128893282481051
KNN,0.4815891472868218,0.185305003196333,0.43796771703748444,0.18780250025439624,0.45200719822812846,0.20984721369706472,0.46658361018826133,0.187564679794659
SVM,0.4717607973421927,0.1819135974176209,0.43572732177383333,0.18697376677615812,0.45613233665559244,0.21023136873479062,0.4815060908084164,0.17969255826489275
