Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
KNN,0.6293861934818807,0.12240209887575117,0.3394614214292511,0.14011718410985613,0.3511303005003521,0.18157738166442985,0.3679231028467235,0.13010612092087503
Random Forest,0.6839331713917717,0.12386223835342737,0.3303224167428048,0.13690562673359088,0.29637240997310116,0.15318365277995705,0.39189730603034284,0.11775897520240027
XGBoost,0.6673296470771091,0.13450636810202876,0.3240574625796603,0.1402550570056522,0.3051481322415155,0.17838361872791492,0.3762213059693679,0.12272641727231877
SVM,0.6338197580133644,0.13104047737325591,0.306465775445216,0.13161702255955576,0.2829949585511541,0.14726833897260538,0.3509189072230568,0.12045910714076886
