Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
SVM,0.6615633074935401,0.14817282472308843,0.6103357996312854,0.14630506816746877,0.6602574750830565,0.16924712463725086,0.6305647840531562,0.1440333113278711
Random Forest,0.6685400516795866,0.15958099129559777,0.5903979532399505,0.17175271822740484,0.6644841269841268,0.21692107003582442,0.6312015503875968,0.14682403183086964
XGBoost,0.6281007751937985,0.1842805080958265,0.5786835371650694,0.18216170411837415,0.6179171280915468,0.21075870962096294,0.6066998892580288,0.17566568556177373
KNN,0.6119509043927648,0.15458646882430913,0.570253680428099,0.16511044014764006,0.601485788113695,0.17802089663427667,0.6023255813953489,0.15949983156606193
