Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
KNN,0.32991016071871426,0.12724586261537504,0.24520060843176256,0.10260644327208197,0.32676124478450064,0.11999648632120201,0.2496265768468591,0.13341201968299207
XGBoost,0.3378028832912194,0.18959818348847177,0.23811193930167016,0.13665045205654788,0.2829921019306505,0.16882364625152546,0.29433734002322454,0.1681632933209561
SVM,0.33044252788834827,0.15328767282111136,0.23507671509665581,0.1172258828953196,0.300156605756811,0.1407495970032442,0.26227130391082076,0.1277733863252492
Random Forest,0.30423236614107085,0.17492391271372212,0.22044587999536466,0.13406738827772216,0.2760800165346929,0.16953705803122737,0.2575757289046583,0.16070229814835935
