Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
SVM,0.5533946442714173,0.13594847032523089,0.5270663939600907,0.13485786834491648,0.5637944924812229,0.1372033903089463,0.5542390748786098,0.13230873759808698
Random Forest,0.5539674682602539,0.10706454971874395,0.5191781681954624,0.11933369045026579,0.5499474040171713,0.12483227746751105,0.5413278044091997,0.12776321256600534
XGBoost,0.5423002187411072,0.14404398278621638,0.5079979693066733,0.14700342122633087,0.5319125080865487,0.15521261333094497,0.5337499279359744,0.14195898493137754
KNN,0.4762383186648792,0.13476744496476015,0.45262191028269005,0.13171691852459036,0.4751341358899498,0.13542697983724458,0.4708067879579509,0.13597101235880504
