Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.8305867112442449,0.14340770706006611,1.0225218689867248,0.16018036548156092,-0.15247364889863327,0.25338608550183406
Random Forest,0.7804169823356497,0.12110110924236774,0.9423718231653532,0.1301670392072146,0.021633256286833522,0.0845884566489844
KNN,0.8709452991509496,0.11511521142486028,1.0493737671614058,0.11764987934386151,-0.19361508426214405,0.19976462764631722
XGBoost,0.7795262823807438,0.1402338636416736,0.9505532792932002,0.15169768998326835,-0.0015175456013891955,0.144708772161563
