Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.5483111849390919,0.20139412075213625,0.5125285567146033,0.2018496420567595,0.5349114064230344,0.2102612066402482,0.5436323366555924,0.20364061172160364
KNN,0.5469269102990033,0.17840620495085724,0.5089176972897903,0.18683665724614548,0.5455980066445182,0.21316313173268872,0.5480066445182725,0.1879423311602374
Random Forest,0.5545404208194906,0.18878562755491798,0.5013884694117253,0.19717365416371707,0.5244186046511629,0.22739600816566186,0.5484772978959026,0.18687792543181078
SVM,0.5341915836101883,0.1975854094810669,0.48722859827510984,0.2183267193293775,0.504125138427464,0.25165605308179756,0.5357696566998893,0.20613257045108943
