Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,1.8497636261739698,0.48710048337631656,2.145052468490908,0.4592686279379535,-1.1543286790407468,1.7980771762004093
Random Forest,1.7745786350324217,0.46880067830650995,2.017580678819489,0.4646779722200983,-0.8766596685226583,1.601053276613012
KNN,1.87382712394911,0.5252605862707916,2.186263774795078,0.5126326511202328,-1.23689238818281,2.238627866707071
XGBoost,1.7844161521710782,0.44052947901584405,2.090010554709652,0.451379905888055,-0.9932637183723929,1.4857838370513492
