Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.8586707846094424,0.1513172874508751,1.0321744738056944,0.17277625288850162,-0.17697845398632936,0.31946088163915004
Random Forest,0.7835405681968756,0.12022481864203041,0.946802105239236,0.12535979169308073,0.014675251913629955,0.10569709103168273
KNN,0.8384811963904103,0.13383694187198358,1.0258805127452464,0.1565803470248596,-0.1582303386127439,0.24225425232920889
XGBoost,0.7943055524658874,0.1336990380474308,0.9623893080993543,0.15451818587389413,-0.026093421984728523,0.16216798093865034
