Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.8161371463105667,0.12003807659443363,0.9884973218440829,0.12818001041017713,-0.07023715128488693,0.15138639551465974
Random Forest,0.7924743641500516,0.1318522300978457,0.9553436549852048,0.14083290309346655,-0.007920425372410757,0.056304594304951466
KNN,0.846870922847073,0.09414287774335504,1.031802261031555,0.10785795441448008,-0.15242732615608678,0.17218786227494945
XGBoost,0.7909780692427273,0.1329487789551766,0.9527457800191759,0.1421257333290304,-0.003035100279896288,0.07751187253223632
