Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.873085815276746,0.21529721818231867,1.0383454425743017,0.23865567918633773,,
Random Forest,0.8202368331733407,0.15851384280399733,0.9783677599420055,0.174437390823234,,
KNN,0.8712088040579012,0.2139406759343233,1.0609165142599364,0.25075381687064363,,
XGBoost,0.8460293996072598,0.13675788146021695,1.0182341051585166,0.146239808358008,,
