Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,1.749758232879437,0.47715900022953134,2.00940121971499,0.4703339868340468,,
Random Forest,1.7251697665451284,0.4844851288372412,1.972460544126536,0.4546822183341458,,
KNN,1.7675684227179242,0.4975326375552343,2.0352397006761094,0.46784383290683884,,
XGBoost,1.7449357153503338,0.4964740212834545,2.0093735274625306,0.47223418737124473,,
