Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,2.0001314231728577,0.6293959283367369,2.321586475263692,0.6565013798417553,-1.6224488528021876,2.598576328482361
Random Forest,1.8155838635850512,0.4950445631869427,2.0721160140280586,0.4998518512901368,-1.0199650607868371,1.8070218645450558
KNN,1.8877215733146768,0.568117126218938,2.20614479282069,0.5981980115852907,-1.2109881264856561,1.8786126096481397
XGBoost,1.8807136364685473,0.5288963557826628,2.182287762457093,0.5510778755640449,-1.2711781013176455,2.005415504216324
