Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.43475452196382425,0.16413710465111112,0.3217449445219623,0.1251111831408264,0.3627291743570813,0.17472028792803465,0.3871600836717115,0.1496993368330328
Random Forest,0.4304263565891473,0.20322280772118953,0.32021043252233405,0.18280386482383834,0.3197951273532668,0.1962602472948287,0.4041774332472006,0.18672317497208857
KNN,0.4080749354005167,0.18074360506766723,0.3020912334865823,0.15569809408007745,0.331896763873508,0.17734898600705773,0.3537483081087732,0.18060374504979335
SVM,0.3578165374677002,0.1668842849444626,0.27100311402636984,0.1408063837841159,0.3064322628276116,0.1821184484059563,0.33078934416143724,0.17367181396350467
