Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.8069751533054833,0.21797810429576267,0.9595168423407935,0.24432044067554018,-0.05215988034760517,0.3967038307684944
Random Forest,0.7543638948986141,0.14549987614867654,0.8991444048426583,0.1634492217006965,0.0947430326741325,0.1827981397945814
KNN,0.8010730183840048,0.17688861906026876,0.9625118441732435,0.20172196007801196,-0.045132934015771294,0.2759572072533581
XGBoost,0.7869696001560157,0.18953475688810875,0.9370006759004853,0.21031802433557298,0.011465958549567487,0.2938113038155195
