Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std
SVM,0.8006309543645381,0.20332017737508937,0.9550254474170112,0.2218086453655246,-0.03527725222421147,0.34840812733077425
Random Forest,0.7335938164671063,0.14931160311218936,0.8808723830954625,0.16374427638476186,0.13039677364468705,0.17755076483136156
KNN,0.8134794906001589,0.20781532497613334,0.9851508585540165,0.22154362736415634,-0.09763481223704605,0.3234827931818429
XGBoost,0.7678895207995807,0.16113996951894416,0.9205563510720278,0.18228768437566467,0.04956220438387817,0.2112604250298275
