Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.41306960972883644,0.1796742060492751,0.27324516440831403,0.1346002357999238,0.33169027312894167,0.159665397732202,0.3000630342609607,0.13077167659647118
Random Forest,0.41067648601668333,0.1543386930528926,0.2717907209008502,0.11468547437752444,0.3379589585327939,0.16249847013413607,0.3049946358837388,0.127924886404212
KNN,0.37981909001870845,0.15623140194979007,0.26395895690859933,0.12476852548018878,0.3210206245089966,0.13502860831147498,0.27035447272865376,0.14121703342082095
SVM,0.36874663574119976,0.14797404220520038,0.2583713054982467,0.11190492196989654,0.3250267010184931,0.13399677329912196,0.27881341243309343,0.12759688139339165
