Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
MLP,0.5367073349127492,0.1224055642469187,0.5051486011920115,0.13255337161766004,0.5526314511262131,0.13611483591951432,0.5398367997205207,0.13132866581005836
GAT,0.49466588553005864,0.13839934055156825,0.46082374102594037,0.1446360164706027,0.47358745455710677,0.1584817048773905,0.49983426349705423,0.13315947475840897
GCN,0.46706324920829206,0.12659545656857854,0.41692351055055205,0.12224021150238627,0.46707864448972525,0.15916605462483122,0.476487788697091,0.11452439048819486
