Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
GCN,0.4810354374307863,0.1599884959652398,0.427667100341519,0.16318600229175972,0.45364064230343293,0.20723015979629444,0.4789313399778516,0.16002951505649995
GAT,0.45611849390919157,0.19185986586225226,0.4264748817074398,0.19990780275994685,0.4661129568106312,0.23571639691063356,0.47295127353266886,0.20592290508852143
MLP,0.48920265780730904,0.17360790870092968,0.4253348073115516,0.18797719108001482,0.4491694352159469,0.23495444143133914,0.4959302325581396,0.17603219233229306
