Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
GAT,0.5384828349944629,0.17554349068209824,0.5085284224819109,0.18322847953063126,0.5352851605758582,0.2163157245999012,0.5379844961240309,0.1720478413347585
GCN,0.5070598006644519,0.18554248437968235,0.4694931037954294,0.19781872597530423,0.4901024363233665,0.23124966678528583,0.5087209302325582,0.1908768144531323
MLP,0.4983388704318937,0.1667078219110813,0.45084360084360087,0.1696751186216226,0.46892303433001103,0.2114018039008616,0.4924418604651163,0.161307380206859
