Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.6183901628539714,0.15869044745306846,0.2524712873550083,0.2363975964295075,0.3493516059863529,0.36308450587305563,0.2565184241096834,0.25503952498440785
Random Forest,0.6201781337447413,0.20209937384671536,0.2333478799195708,0.22917415557515786,0.34347811992468225,0.3603007352670857,0.2590825815851016,0.2978171300758665
KNN,0.6329908681614698,0.16704092261275374,0.17964780591318766,0.17947567037640316,0.3134165576026042,0.3500923979755537,0.14547858502246866,0.1458029450888802
SVM,0.6152528779949906,0.19086241115840635,0.1574017523743926,0.16026007928117925,0.2775747508305648,0.31012744345545135,0.16109243080767308,0.2059784418504187
