Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.5981358434846807,0.19140472764723263,0.37936624099414795,0.30147164651638836,0.48250276854928015,0.39954684943305,0.4228405315614618,0.38187019626396096
Random Forest,0.5677464008859358,0.21822185618292528,0.2457230108392899,0.2835219042715164,0.3709302325581395,0.4258308950802601,0.23266888150609077,0.30885077844971376
SVM,0.5458379475821336,0.18655832067838599,0.2347545219638243,0.23541592992274865,0.38333333333333336,0.40310487475554,0.24781284606866,0.30867642441349313
KNN,0.5632982650424511,0.23636470234326643,0.18054632705795495,0.22548125502223962,0.3651162790697674,0.4493580542260065,0.1580564784053156,0.23034318697288303
