Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.6773784355179704,0.12392721808998228,0.6411646493041842,0.19654630331856165,0.6004337393872278,0.22709201690864353,0.7402270210409746,0.23850014824455149
Random Forest,0.6031712473572939,0.13984813323298134,0.4756117115898237,0.23671511423145145,0.534828349944629,0.3054243489325994,0.4933277962347729,0.2761965788093697
SVM,0.5627906976744186,0.15223132444594095,0.42257548652897486,0.20859505622604463,0.5086840162421559,0.2860072967570261,0.4145902547065337,0.22813541219289699
KNN,0.5338266384778013,0.16552034541087982,0.39340581898721433,0.2409902127373499,0.43564045773348103,0.30267313484868846,0.4102990033222591,0.2703377670382963
