Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.5660387217237848,0.1749565080017799,0.6948819823106936,0.14663821480243372,0.5665675375452103,0.17341446329815477,0.9459250164508002,0.10639292403692391
SVM,0.5639476272071275,0.13522184600414944,0.6494492207523955,0.14548227955067528,0.5819263890966376,0.17903042343789535,0.7880731805381278,0.1798310103674193
Random Forest,0.5628747009003472,0.15631878269265076,0.6252381133742605,0.16977093136603136,0.5882059850936358,0.19950001604451612,0.7176030224256144,0.20268653789285415
KNN,0.5299471018558316,0.11418700336130183,0.5811821655661807,0.13933213699604702,0.5895068138535121,0.19558176417327172,0.6264198357463829,0.16446755335901844
