Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.537872852173242,0.3179760062944408,0.25983671864392033,0.3431410957965601,0.2605578519769981,0.33195517091080873,0.35390727248500825,0.4450405889641899
KNN,0.5214849532575522,0.15742501234392697,0.24383024325329655,0.18924798166339074,0.36112464854381693,0.33096824861783625,0.25401865352641395,0.20516285211132185
SVM,0.539119872256166,0.21776574023187267,0.24006573252362612,0.21352391570336438,0.3734322717218329,0.3451944152917421,0.2375835934896859,0.23775521033795688
Random Forest,0.5571526696127244,0.2592935738307028,0.23089237583380173,0.28931864521544703,0.24791772971730272,0.3146454708786069,0.2824233564894501,0.36312490689286575
