Model,Acc_mean,Acc_std,F1_mean,F1_std,Prec_mean,Prec_std,Rec_mean,Rec_std
XGBoost,0.3953488372093023,0.2173923784630822,0.23635111658367472,0.24676011579786208,0.27890365448504983,0.3197560486577321,0.31479328165374676,0.35486354123252584
KNN,0.545219638242894,0.22709635703069594,0.23393608975004324,0.2607858293020154,0.3426356589147287,0.3935412393242355,0.25596160944998153,0.3375606727413849
SVM,0.5245478036175711,0.2252068069199062,0.21377988936128473,0.25842963326653645,0.289922480620155,0.3607188404367631,0.23952565522332964,0.3381215917892145
Random Forest,0.5064599483204134,0.2703687102744874,0.13880331554750158,0.2199695165939275,0.15968992248062014,0.274291018384964,0.17558139534883724,0.3041402258277068
